atom_id,delta_e_kj_mol,pe_eV,bulk_reference_mean_pe_eV,bulk_reference_std_pe_eV,bulk_reference_count,x_A,y_A,z_A,first_neighbor_count
27695,-24.882523220546258,-154411.470757652,-154411.2128684716,0.07187727060743061,20,54.73863768155121,3.490435716874135,6.825039332475641,11
38906,-18.33693329976163,-154411.402917393,-154411.2128684716,0.07187727060743061,20,72.06049405214486,62.021910183799676,78.19008433257905,11
33923,10.179308056395461,-154411.107367378,-154411.2128684716,0.07187727060743061,20,65.86856744381093,15.666281034954972,2.3596741171051896,11
33997,-3.0597583273393574,-154411.244580632,-154411.2128684716,0.07187727060743061,20,62.054420973685076,63.12661719889142,58.35471259170086,11
24891,-21.14400692599553,-154411.432010661,-154411.2128684716,0.07187727060743061,20,50.33866122311652,37.1615898993239,93.2538043426099,11
27979,8.310422485461812,-154411.126737012,-154411.2128684716,0.07187727060743061,20,51.325160385267,21.347947057681484,80.2956347030658,13
36222,-9.81277685599911,-154411.314570737,-154411.2128684716,0.07187727060743061,20,65.4047286401199,35.22616232811663,42.21706548512544,11
46519,5.727081846103626,-154411.153511451,-154411.2128684716,0.07187727060743061,20,87.83431167396769,75.76333260675497,8.043460837537708,14
37642,-23.410547241032,-154411.455501696,-154411.2128684716,0.07187727060743061,20,68.1203255631076,55.57551252304363,73.95582137765335,10
25231,5.8780520588148475,-154411.151946755,-154411.2128684716,0.07187727060743061,20,46.95825300882112,95.40377493954017,79.8974141162279,11
6677,12.875715320294285,-154411.079421086,-154411.2128684716,0.07187727060743061,20,13.033345707590117,13.61687369630688,41.15546192263554,13
32624,-3.033451215889429,-154411.244307978,-154411.2128684716,0.07187727060743061,20,61.351293403810125,47.112431704324635,64.56716286692671,13
33335,-7.7839426282398225,-154411.293543352,-154411.2128684716,0.07187727060743061,20,64.91461750256477,21.552320776345994,19.500856837701637,11
46975,-21.36770025698546,-154411.434329079,-154411.2128684716,0.07187727060743061,20,88.30863410231912,72.23094991982205,48.828019800470386,11
26829,4.156537028963914,-154411.169789001,-154411.2128684716,0.07187727060743061,20,49.717897251635144,54.12322731178424,60.794917281823565,11
40264,1.0173648446553853,-154411.202324228,-154411.2128684716,0.07187727060743061,20,77.63587381191405,65.63165225299682,22.30123777424403,11
7884,-6.592926243506255,-154411.281199337,-154411.2128684716,0.07187727060743061,20,14.328268579149446,85.51779772817929,2.7428930827809515,11
46196,-7.602129141943093,-154411.291658988,-154411.2128684716,0.07187727060743061,20,88.73134093061715,73.1927249908864,9.019775943392789,13
24189,-2.9743000142256033,-154411.243694919,-154411.2128684716,0.07187727060743061,20,49.57681017996863,87.7142843665462,8.075034340463041,10
16946,-22.88483137317959,-154411.450053035,-154411.2128684716,0.07187727060743061,20,32.38449479198739,37.49865500487428,43.76161063904107,11
2839,1.900810791422465,-154411.193167956,-154411.2128684716,0.07187727060743061,20,1.5536997161980752,74.67067291635074,68.28554545060777,11
50804,5.666812284997833,-154411.154136101,-154411.2128684716,0.07187727060743061,20,95.3068544094197,6.658269540271471,2.146964308578977,13
39178,-0.959824640184717,-154411.222816353,-154411.2128684716,0.07187727060743061,20,72.91350076577281,34.6904691956967,62.65450646471962,11
39139,-16.376623538429005,-154411.382600214,-154411.2128684716,0.07187727060743061,20,72.28332842511358,28.317655054985565,55.38799352583222,11
10008,-13.812447104311776,-154411.356024398,-154411.2128684716,0.07187727060743061,20,19.572337032384983,90.98994074181971,86.86670631233093,10
40891,-9.752682508648398,-154411.313947903,-154411.2128684716,0.07187727060743061,20,75.2682708339709,63.62468098384277,53.5429724255095,11
22872,-31.028294523078095,-154411.534454083,-154411.2128684716,0.07187727060743061,20,43.216366366767616,93.74613544993156,78.61250413210638,11
21409,-1.0344325980532454,-154411.22358961,-154411.2128684716,0.07187727060743061,20,38.33464281690165,57.77421485763539,85.55096819682424,10
19957,-13.787024376399893,-154411.35576091,-154411.2128684716,0.07187727060743061,20,35.60148640083609,30.793314471213076,55.04611175707611,13
40298,-17.337462874503817,-154411.392558612,-154411.2128684716,0.07187727060743061,20,75.35010992007162,60.07648420123079,32.85075458246981,11
30517,-6.592719764446518,-154411.281197197,-154411.2128684716,0.07187727060743061,20,54.239612227807946,65.31036968708108,51.84177352831785,11
39740,-6.022028609830452,-154411.2752824,-154411.2128684716,0.07187727060743061,20,74.52924450581845,29.48682869606524,65.9437083240258,13
37430,1.7673702268608913,-154411.19455097,-154411.2128684716,0.07187727060743061,20,70.76012258168932,54.59190634037214,26.899795521368958,11
10986,-7.79770259440174,-154411.293685964,-154411.2128684716,0.07187727060743061,20,21.6817546760175,92.87185611540984,15.030018545403623,11
43425,-5.533537364211258,-154411.270219545,-154411.2128684716,0.07187727060743061,20,82.42917074297102,21.38430367819633,57.636680356540076,13
71,-0.9193390107326438,-154411.222396749,-154411.2128684716,0.07187727060743061,20,96.48904673110135,69.66715333474417,20.700088160538396,11
21418,-6.0473215645440925,-154411.275544543,-154411.2128684716,0.07187727060743061,20,39.80482146232916,18.556419365755747,83.75355985993929,13
12555,-4.280982825967928,-154411.257237732,-154411.2128684716,0.07187727060743061,20,26.70468783983019,84.82672940887811,17.445639000401417,11
21259,-21.19291051829005,-154411.432517511,-154411.2128684716,0.07187727060743061,20,37.06767590762587,46.05188275133489,63.116524860668214,11
19178,-15.576369560513253,-154411.374306166,-154411.2128684716,0.07187727060743061,20,35.550112723103865,79.44378355310945,17.05969016834169,11
20095,-23.513645579997032,-154411.456570235,-154411.2128684716,0.07187727060743061,20,36.79171157835069,15.635450535618661,85.16601852046492,11
7968,-9.446091780544462,-154411.310770314,-154411.2128684716,0.07187727060743061,20,15.079593635499853,87.78728027785232,6.296204255487365,10
16920,-13.23767201685668,-154411.350067274,-154411.2128684716,0.07187727060743061,20,33.30300765204094,1.1832362156151521,74.43462644337524,11
47602,0.8656978149611991,-154411.203896146,-154411.2128684716,0.07187727060743061,20,94.75580198829361,6.168358088903294,68.3091017434929,10
34849,-0.8300913309009991,-154411.221471762,-154411.2128684716,0.07187727060743061,20,66.09885554302043,18.02128893699819,70.77302861334478,13
28666,-3.5808751261624527,-154411.249981627,-154411.2128684716,0.07187727060743061,20,55.03002062502687,30.577923693830783,34.15735822637075,11
1587,13.945468555414573,-154411.068333875,-154411.2128684716,0.07187727060743061,20,1.6641530911251945,21.27267780363679,16.39636247897172,10
45166,-5.76467492380245,-154411.272615117,-154411.2128684716,0.07187727060743061,20,83.24036582861116,74.76132667668183,62.84967585184305,11
13430,1.801783939829402,-154411.194194297,-154411.2128684716,0.07187727060743061,20,23.798729329713684,1.9087921749884524,76.01419781398144,11
21686,-17.68937517775287,-154411.396205926,-154411.2128684716,0.07187727060743061,20,38.68245811849224,78.85481399005202,7.593416534007777,11
14316,-11.078828918864254,-154411.327692442,-154411.2128684716,0.07187727060743061,20,27.396595773311084,20.114609384222952,57.55013789705744,13
40362,10.446414574274907,-154411.104599014,-154411.2128684716,0.07187727060743061,20,74.49802371921301,19.06452075526233,82.81141403233424,10
22042,-9.203981522723215,-154411.308261018,-154411.2128684716,0.07187727060743061,20,43.49347600332955,60.1237033291229,11.429330722364977,13
27429,-3.1546687311874657,-154411.245564309,-154411.2128684716,0.07187727060743061,20,53.54180462436,31.342698230401776,40.01039796847871,11
21281,-8.431078820272782,-154411.300250446,-154411.2128684716,0.07187727060743061,20,42.88508595699487,26.954766892609484,95.65211193516562,13
23890,-15.997861779929108,-154411.378674625,-154411.2128684716,0.07187727060743061,20,49.344057568742784,2.6107186962737217,76.90903095137084,11
24548,-0.13226541144378332,-154411.214239306,-154411.2128684716,0.07187727060743061,20,44.28371024636545,77.58074762785122,85.90350192310078,10
29309,-10.640619266853182,-154411.323150719,-154411.2128684716,0.07187727060743061,20,55.70507857156314,33.14387726796988,25.179828902251455,11
38848,-16.26873614611172,-154411.38148204,-154411.2128684716,0.07187727060743061,20,72.29506865524202,37.27354023511434,39.008545052067745,11
47032,3.386383775052217,-154411.177771077,-154411.2128684716,0.07187727060743061,20,88.57776649596768,74.70975129001904,16.080262431811125,11
47668,-1.53891966663382,-154411.22881825,-154411.2128684716,0.07187727060743061,20,87.27987581586606,74.63001200481101,56.121946321456406,11
19227,9.884396778536688,-154411.110423918,-154411.2128684716,0.07187727060743061,20,37.09592819656311,19.04019339058214,13.121508606835958,13
18053,1.183314022206477,-154411.200604286,-154411.2128684716,0.07187727060743061,20,31.741628910075672,63.7324573261643,54.72507504663075,11
4488,-1.8650501234137682,-154411.232198354,-154411.2128684716,0.07187727060743061,20,7.629418804723065,6.250970604470274,15.799513750366108,10
25827,-2.8685254617806923,-154411.242598643,-154411.2128684716,0.07187727060743061,20,50.412411980100444,88.53063056673452,81.60678401151142,10
4404,1.6901068943687672,-154411.195351748,-154411.2128684716,0.07187727060743061,20,9.313368825715742,76.03427991144669,23.847854910682987,11
21030,-8.222981861050876,-154411.298093673,-154411.2128684716,0.07187727060743061,20,37.978587506254094,59.735192659403836,60.2419948159487,11
42189,41.45092339765405,-154410.783259924,-154411.2128684716,0.07187727060743061,20,78.71284660610844,9.517727810736124,70.62207634919875,8
16384,-5.04042032213598,-154411.265108747,-154411.2128684716,0.07187727060743061,20,29.44853337178422,9.496010552564503,77.78966704721545,11
27048,6.979408487963835,-154411.140532,-154411.2128684716,0.07187727060743061,20,54.43668664630128,36.77110842240993,51.53166717075867,11
51251,-4.633038313866184,-154411.26088653,-154411.2128684716,0.07187727060743061,20,96.52201050413726,96.32616861697636,84.88076011441267,11
46062,-0.7550495760567166,-154411.220694009,-154411.2128684716,0.07187727060743061,20,85.40851716921591,66.92296009252959,92.84156828998509,13
35023,1.6847260045809243,-154411.195407517,-154411.2128684716,0.07187727060743061,20,66.42561454450592,23.89623968104318,7.91433103604732,13
27538,-9.596862267659006,-154411.31233294,-154411.2128684716,0.07187727060743061,20,53.04214939500266,8.501362546332086,80.4983313468225,11
43981,-10.699107904649379,-154411.323756911,-154411.2128684716,0.07187727060743061,20,81.69165588783758,11.759936239995383,0.38072807143843757,11
17761,0.8919313094516542,-154411.203624255,-154411.2128684716,0.07187727060743061,20,34.16170340944056,15.089808986069885,6.896461043761147,11
24513,-0.2546363115246303,-154411.215507591,-154411.2128684716,0.07187727060743061,20,46.048888669833836,80.64092480813329,23.556295922235492,13
44403,-25.57555922456675,-154411.477940464,-154411.2128684716,0.07187727060743061,20,84.27269417657776,19.096083471011937,14.882300602753697,10
27022,6.277443153371081,-154411.147807358,-154411.2128684716,0.07187727060743061,20,48.26427973410434,51.08187961735217,87.36681038722556,11
2390,10.355085033450083,-154411.105545578,-154411.2128684716,0.07187727060743061,20,1.0953087344542418,68.19861840249656,34.16531748680351,13
18799,1.5217295702511293,-154411.197096856,-154411.2128684716,0.07187727060743061,20,32.076840775107414,52.02045089838093,57.70112358667747,11
21586,-14.295578975749759,-154411.361031707,-154411.2128684716,0.07187727060743061,20,43.49386276984298,2.706429239946316,16.52293401644723,11
46241,2.5199174159949984,-154411.186751368,-154411.2128684716,0.07187727060743061,20,88.27143099597306,20.9754678774589,35.029283788489,13
49340,9.441691586259726,-154411.115012234,-154411.2128684716,0.07187727060743061,20,92.47399815871933,75.93081506320097,89.19363589936454,11
9891,0.486925540153963,-154411.207821844,-154411.2128684716,0.07187727060743061,20,18.175410081004905,76.46826156525844,72.83986224169739,11
36913,-0.9384363524771867,-154411.222594679,-154411.2128684716,0.07187727060743061,20,69.25881353795012,77.37009247496185,77.5440851027162,11
371,5.823798067003541,-154411.152509058,-154411.2128684716,0.07187727060743061,20,97.15164860373345,66.31865541651842,27.37968849262507,11
16944,-28.19309243116529,-154411.505069284,-154411.2128684716,0.07187727060743061,20,30.169688488072758,38.95940203428438,34.702711172984166,11
33916,-2.0840673874712454,-154411.234468308,-154411.2128684716,0.07187727060743061,20,63.07992566912453,66.86000806682009,54.18210135101417,13
13959,6.372459882842987,-154411.146822579,-154411.2128684716,0.07187727060743061,20,25.572221702536005,87.94602845765452,80.78649319646568,11
31824,-7.374777860167771,-154411.289302658,-154411.2128684716,0.07187727060743061,20,59.00250906140973,60.8201763344818,11.5732108493676,11
26232,-14.461445174160156,-154411.362750789,-154411.2128684716,0.07187727060743061,20,45.33138987662335,18.93867445580001,71.9139383653979,11
33591,-10.932737969484801,-154411.326178316,-154411.2128684716,0.07187727060743061,20,64.84750642289971,43.626605809356356,47.76984071532485,11
936,4.234865558086107,-154411.168977183,-154411.2128684716,0.07187727060743061,20,1.8557195513739144,24.881500277613736,20.029001148763147,11
21516,-5.94267868751696,-154411.274459996,-154411.2128684716,0.07187727060743061,20,41.76537019675243,31.705835177774564,35.55272925784311,10
330,-4.502244823206044,-154411.259530951,-154411.2128684716,0.07187727060743061,20,0.4247352076808093,82.7502276324601,83.19024713445916,11
39615,-22.83298179674302,-154411.449515652,-154411.2128684716,0.07187727060743061,20,73.90141996909087,59.247228124517775,56.309826782876826,10
20160,-14.04096421914506,-154411.358392811,-154411.2128684716,0.07187727060743061,20,37.37196102160469,67.29660266671735,93.29925717777682,11
39608,-12.47806962667439,-154411.34219455,-154411.2128684716,0.07187727060743061,20,74.34927500711694,23.715409152759474,58.25546464520723,11
42769,4.0749745036670015,-154411.170634337,-154411.2128684716,0.07187727060743061,20,80.96456893375404,88.93229828999608,20.50969497660802,13
34066,17.31837278887093,-154411.033376186,-154411.2128684716,0.07187727060743061,20,63.88262718696023,78.21978304932091,16.239064463067717,10
32881,-5.318982737996948,-154411.267995843,-154411.2128684716,0.07187727060743061,20,60.963781101571875,72.86852276128185,33.34768955316588,11
12619,4.2472265829868014,-154411.16884907,-154411.2128684716,0.07187727060743061,20,23.560169410490552,79.0930321309643,89.82621873514213,13
17614,0.19666939208811748,-154411.210830137,-154411.2128684716,0.07187727060743061,20,30.708472847032898,72.12659301167707,24.27293452207921,13
38193,0.843554141880265,-154411.204125649,-154411.2128684716,0.07187727060743061,20,72.49661954547891,52.25934133362846,27.18881425414665,11
30028,-2.893980221606547,-154411.242862463,-154411.2128684716,0.07187727060743061,20,59.0588719794796,87.37694724329492,81.92846568983038,13
25564,-16.94526292918996,-154411.388493746,-154411.2128684716,0.07187727060743061,20,51.0122334541105,89.94201450905288,12.447899414684573,11
41730,-21.12785971875412,-154411.431843307,-154411.2128684716,0.07187727060743061,20,86.39811211697501,93.54874390692822,74.32817413304855,11
27236,4.9060474398931575,-154411.162020873,-154411.2128684716,0.07187727060743061,20,49.3233823903373,49.508120804728456,6.697070599999535,11
9799,10.821819704381701,-154411.100708214,-154411.2128684716,0.07187727060743061,20,18.13728234873795,88.8688214762179,87.94551266235979,11
46958,0.3680872572549009,-154411.209053516,-154411.2128684716,0.07187727060743061,20,88.54266295017275,77.2632972768027,87.15242241846519,11
43683,1.2409915059073011,-154411.200006501,-154411.2128684716,0.07187727060743061,20,84.51247167003417,28.52572107352833,58.29886105167102,11
20678,-4.131656914429851,-154411.255690078,-154411.2128684716,0.07187727060743061,20,37.45838134689489,74.3024931935463,34.80648439575185,11
30225,11.801515172650216,-154411.090554386,-154411.2128684716,0.07187727060743061,20,58.365699850583546,19.832350839260222,8.319344415534367,13
32627,-10.552972570555957,-154411.322242325,-154411.2128684716,0.07187727060743061,20,65.26857379440695,21.245572057898116,7.5111084453055605,11
21056,-8.238111050428468,-154411.298250476,-154411.2128684716,0.07187727060743061,20,42.394933488394855,11.231359165288973,18.233195664286058,11
15713,-1.1108821733480199,-154411.224381954,-154411.2128684716,0.07187727060743061,20,30.279794440324867,90.0851306290307,75.58222775851682,11
35340,-10.684176219667101,-154411.323602155,-154411.2128684716,0.07187727060743061,20,64.23317619122729,39.6066297837318,48.59141231070498,11
36833,21.638895458996867,-154410.988597124,-154411.2128684716,0.07187727060743061,20,71.88595037638075,5.517478706122747,87.82540799914774,9
38784,-10.879737128375444,-154411.325629001,-154411.2128684716,0.07187727060743061,20,72.9190798039813,51.99103605326242,92.51013757693003,11
3915,1.6391737361923082,-154411.195879633,-154411.2128684716,0.07187727060743061,20,1.897727553722546,93.53537534614482,75.91124872767014,11
34804,-13.353870847018026,-154411.35127159,-154411.2128684716,0.07187727060743061,20,66.23227636035489,42.832912760688295,26.610267304505232,11
47629,9.478680106862809,-154411.114628875,-154411.2128684716,0.07187727060743061,20,89.88739944786013,0.5992528149062077,84.99827707501221,10
46336,0.18594051212706353,-154411.210941334,-154411.2128684716,0.07187727060743061,20,85.96196882121194,70.03440090346874,18.531339049541778,11
23202,-29.09917779170698,-154411.514460197,-154411.2128684716,0.07187727060743061,20,42.67631173351961,82.2627678092748,11.231522040396909,10
48991,-8.191691283563499,-154411.297769369,-154411.2128684716,0.07187727060743061,20,91.94410210837516,72.82961697554958,46.73658883888077,11
40073,-4.437624543601634,-154411.258861209,-154411.2128684716,0.07187727060743061,20,76.13669830206493,57.05806535832142,82.11306338769009,11
22814,-14.04157255874173,-154411.358399116,-154411.2128684716,0.07187727060743061,20,46.47185145038437,96.962862376496,16.617800766842265,11
28280,-13.507575934266622,-154411.352864631,-154411.2128684716,0.07187727060743061,20,46.610904013876656,34.07145846844278,5.117135410875767,10
37974,-8.40655099501438,-154411.299996233,-154411.2128684716,0.07187727060743061,20,72.06776055839686,53.65898919820926,65.00972934615307,11
34856,11.808180281878169,-154411.090485307,-154411.2128684716,0.07187727060743061,20,66.44560812999393,10.251731187530272,13.797280052227837,13
23792,-15.870451063813643,-154411.377354106,-154411.2128684716,0.07187727060743061,20,43.104558241698705,39.41925493379581,49.012619225278804,11
16154,-0.7923951877740579,-154411.221081069,-154411.2128684716,0.07187727060743061,20,30.520345269685897,28.90840905951822,54.74655292124123,10
39164,38.393617282236086,-154410.814946669,-154411.2128684716,0.07187727060743061,20,74.54934909399029,50.43488724089927,31.90149700238584,13
10530,-6.513711592636604,-154411.280378335,-154411.2128684716,0.07187727060743061,20,17.12993242729436,69.20015780207576,40.78211588701507,11
33703,-12.377083155981639,-154411.341147899,-154411.2128684716,0.07187727060743061,20,60.8514644522875,45.674062215855685,80.8876500122008,11
9774,10.834205623024603,-154411.100579843,-154411.2128684716,0.07187727060743061,20,18.476324132388164,95.92185213671053,92.73949882667036,10
11195,8.001217678546228,-154411.129941694,-154411.2128684716,0.07187727060743061,20,21.7811134352059,71.91069925812424,72.04002879376942,13
46996,1.3927063911180935,-154411.198434087,-154411.2128684716,0.07187727060743061,20,87.7125425254885,15.15170470047241,22.090757759950336,11
22415,6.404628865438952,-154411.146489171,-154411.2128684716,0.07187727060743061,20,45.589797695653886,90.63706638379652,14.05369554261066,11
36872,6.206363954364902,-154411.148544042,-154411.2128684716,0.07187727060743061,20,66.4124286234998,81.40231334557066,79.44207597349904,11
42635,25.226003691782783,-154410.951419367,-154411.2128684716,0.07187727060743061,20,82.20673452281152,9.516134539444726,67.79821947078459,10
822,-14.824796970512898,-154411.366516665,-154411.2128684716,0.07187727060743061,20,2.777837176554619,90.65930932998965,1.7270809966968674,11
11928,-9.003805912333233,-154411.306186344,-154411.2128684716,0.07187727060743061,20,21.365320425942397,71.1472636357249,38.628222642584255,11
22699,-7.875176842740142,-154411.294488928,-154411.2128684716,0.07187727060743061,20,40.23704424433889,55.761011096310554,1.0057024592725858,13
45769,10.42683770014803,-154411.104801914,-154411.2128684716,0.07187727060743061,20,89.29018995743783,2.1957890672631564,67.69848159708687,11
5526,-3.9237079641604895,-154411.253534839,-154411.2128684716,0.07187727060743061,20,11.061206111690085,15.23656523399064,45.70532262237762,11
17803,-20.671548648788583,-154411.427113976,-154411.2128684716,0.07187727060743061,20,34.452117615483594,64.80068036291794,82.36579702662169,11
1677,12.75421799821059,-154411.080680317,-154411.2128684716,0.07187727060743061,20,3.365480031996241,23.410235414237352,15.492493740569286,10
25628,-7.498858287800106,-154411.290588661,-154411.2128684716,0.07187727060743061,20,49.47927020177102,37.38923319248388,49.961648300454684,11
13311,3.650922915510502,-154411.175029322,-154411.2128684716,0.07187727060743061,20,27.023809665982846,70.53083545880887,65.73675035827908,11
29915,6.187698575911549,-154411.148737495,-154411.2128684716,0.07187727060743061,20,58.74960827576191,97.5924444412044,96.01481619176248,11
11001,-25.812386232793084,-154411.480395003,-154411.2128684716,0.07187727060743061,20,21.236295649580843,19.609338233403175,51.77621382461366,11
25379,5.634981000827611,-154411.154466009,-154411.2128684716,0.07187727060743061,20,48.6103688730274,85.22019517486012,10.109434851972164,11
22773,-15.361768912466902,-154411.372081987,-154411.2128684716,0.07187727060743061,20,37.4740733633394,73.75144049499144,24.44950926142087,11
21578,-6.032704520738006,-154411.275393048,-154411.2128684716,0.07187727060743061,20,39.843093835725924,66.06075680934613,58.99249960522371,11
24109,-11.429303397191804,-154411.331324854,-154411.2128684716,0.07187727060743061,20,46.422554135121885,81.91783876010103,86.61187879520168,11
29778,-15.430853952832594,-154411.372798003,-154411.2128684716,0.07187727060743061,20,49.97804561262517,35.30468985734149,88.69238406244047,11
24027,-4.318288686324332,-154411.25762438,-154411.2128684716,0.07187727060743061,20,42.280153719936855,54.591600604478394,90.5731488222479,13
26945,-21.178150287026664,-154411.432364532,-154411.2128684716,0.07187727060743061,20,45.91064158456407,78.71538223990899,76.16759715930878,11
39934,76.10598997777898,-154410.424085469,-154411.2128684716,0.07187727060743061,20,78.77604628237795,16.527189273518673,84.17549991226002,5
14496,-15.623288642773966,-154411.374792448,-154411.2128684716,0.07187727060743061,20,23.931239133473746,80.24672689559245,82.15950532766905,11
37340,0.11609699748594397,-154411.211665211,-154411.2128684716,0.07187727060743061,20,69.6157930525503,37.712343620506466,66.91013293870259,13
9389,6.098922711823369,-154411.149657592,-154411.2128684716,0.07187727060743061,20,17.780136359050164,80.85501175434972,18.661550025279045,10
35245,-14.104417604232449,-154411.359050459,-154411.2128684716,0.07187727060743061,20,65.03158348619337,22.065547104319553,10.231181618825481,13
23542,-15.705107816515646,-154411.375640444,-154411.2128684716,0.07187727060743061,20,45.20516062823876,64.69990190350046,18.32254234021998,11
